yearmonth	eeacellcode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	familykey	family	specieskey	species	occurrences	year	month
2010-07-01	100mE39642N30023	50.02496	5.01767	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39642N30023	50.02496	5.01767	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39644N31565	51.407097	4.870661	10.0	4246.0	Typhaceae	2702266	Sparganium emersum	1	2010	7
2010-07-01	100mE39644N31565	51.407097	4.870661	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	7
2010-07-01	100mE39644N31565	51.407097	4.870661	10.0	2389.0	Convolvulaceae	2928441	Calystegia sepium	1	2010	7
2010-07-01	100mE39644N31565	51.407097	4.870661	10.0	3073.0	Poaceae	5289756	Phalaris arundinacea	1	2010	7
2010-07-01	100mE39644N31565	51.407097	4.870661	10.0	3073.0	Poaceae	5290149	Phragmites australis	1	2010	7
2010-07-01	100mE39669N29934	49.94637	5.06322	49.0	2406.0	Crassulaceae	5362054	Crassula helmsii	1	2010	7
2010-07-01	100mE39670N29934	49.94689	5.06388	49.0	2406.0	Crassulaceae	5362054	Crassula helmsii	1	2010	7
2010-07-01	100mE39670N29935	49.94724	5.06392	49.0	2406.0	Crassulaceae	5362054	Crassula helmsii	1	2010	7
2010-07-01	100mE39681N30006	50.01115	5.07329	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39690N30176	50.164368	5.070791	49.0	3065.0	Asteraceae	9206251	Helianthus annuus	1	2010	7
2010-07-01	100mE39703N30131	50.125641	5.093021	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39706N29948	49.96144	5.11437	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39707N29948	49.96144	5.11437	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39708N29973	49.98391	5.11472	15.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	7
2010-07-01	100mE39708N29973	49.98391	5.11472	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39710N29998	50.00639	5.11507	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39712N30023	50.02886	5.11542	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	7
2010-07-01	100mE39713N30117	50.113203	5.107784	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39718N29968	49.97933	5.12859	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39721N30002	50.01079	5.12909	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39721N30003	50.01079	5.12909	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39722N30017	50.02428	5.1293	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	2	2010	7
2010-07-01	100mE39722N30072	50.0736	5.12453	49.0	3073.0	Poaceae	5289684	Setaria viridis	1	2010	7
2010-07-01	100mE39723N31151	51.04056	5.02534	50.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	7
2010-07-01	100mE39724N30052	50.05574	5.12981	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39726N30099	50.097679	5.127525	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39730N29782	49.81332	5.162058	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	7
2010-07-01	100mE39737N30093	50.093164	5.14452	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39748N29970	49.98354	5.17049	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39748N29970	49.98354	5.17049	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39752N30020	50.02849	5.17124	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39754N30079	50.08193	5.169067	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39758N29964	49.97895	5.18435	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39758N29964	49.97895	5.18435	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	7
2010-07-01	100mE39762N30014	50.0239	5.18512	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39768N29779	49.812865	5.215035	49.0	3112.0	Brassicaceae	3042291	Hesperis matronalis	1	2010	7
2010-07-01	100mE39781N30023	50.03228	5.210953	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39782N30031	50.039777	5.211897	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE39784N29917	49.93819	5.22545	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39786N29942	49.96066	5.22586	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39792N30017	50.02809	5.22707	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39798N29961	49.97854	5.24012	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39800N29996	50.01	5.24069	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39800N29996	50.01	5.24069	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39801N30011	50.02349	5.24094	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39802N30011	50.02349	5.24094	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39832N30014	50.02766	5.28289	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39837N29958	49.9781	5.29588	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39838N29958	49.9781	5.29588	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39838N29958	49.9781	5.29588	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39838N29958	49.9781	5.29588	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	7
2010-07-01	100mE39840N29993	50.00956	5.29649	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39841N30008	50.02305	5.29675	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39841N30008	50.02305	5.29675	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39864N29911	49.9373	5.33688	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39868N29961	49.98225	5.33779	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39870N29986	50.00472	5.33825	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39875N30453	50.42441	5.30411	49.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	7
2010-07-01	100mE39875N30455	50.42576	5.30366	49.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39876N29940	49.96415	5.35137	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39876N30453	50.42454	5.30638	49.0	2403.0	Grossulariaceae	2986097	Ribes rubrum	1	2010	7
2010-07-01	100mE39876N30453	50.42454	5.30638	49.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39876N30456	50.42598	5.30552	49.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	7
2010-07-01	100mE39877N30454	50.42567	5.30706	49.0	5386.0	Fabaceae	5352251	Robinia pseudoacacia	1	2010	7
2010-07-01	100mE39877N30455	50.42567	5.30706	49.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	7
2010-07-01	100mE39877N30455	50.42567	5.30706	49.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	7
2010-07-01	100mE39877N30455	50.42567	5.30706	49.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	7
2010-07-01	100mE39877N30455	50.42567	5.30706	49.0	5386.0	Fabaceae	8193111	Melilotus officinalis	1	2010	7
2010-07-01	100mE39877N30455	50.42567	5.30706	49.0	6710.0	Caprifoliaceae	8435025	Dipsacus fullonum	1	2010	7
2010-07-01	100mE39878N29955	49.97764	5.35164	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39888N31217	51.1098	5.25332	10.0	2422.0	Papaveraceae	2888439	Papaver somniferum	1	2010	7
2010-07-01	100mE39904N29908	49.93682	5.3926	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39907N31096	51.00301	5.29179	50.0	2420.0	Plantaginaceae	3172118	Veronica longifolia	1	2010	7
2010-07-01	100mE39913N29902	49.9322	5.40643	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39914N29902	49.9322	5.40643	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39929N30102	50.11199	5.41034	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39932N29656	49.71195	5.45327	49.0	3721.0	Hydrocharitaceae	5329212	Elodea nuttallii	1	2010	7
2010-07-01	100mE39941N29596	49.658128	5.46984	49.0	6720.0	Apiaceae	3034825	Heracleum mantegazzianum	1	2010	7
2010-07-01	100mE39946N29930	49.95878	5.44882	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39949N29980	50.00373	5.44983	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39950N29980	50.00373	5.44983	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39951N30005	50.0262	5.45034	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39955N30055	50.07115	5.45136	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39956N29934	49.96314	5.46286	15.0	3925.0	Pinaceae	2685484	Abies alba	1	2010	7
2010-07-01	100mE39956N29934	49.96314	5.46286	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39957N30080	50.09363	5.45187	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39959N30105	50.1161	5.45238	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39960N29984	50.00809	5.46389	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39964N30034	50.05304	5.46492	15.0	3925.0	Pinaceae	5284827	Picea sitchensis	1	2010	7
2010-07-01	100mE39964N30034	50.05304	5.46492	15.0	3925.0	Pinaceae	5284884	Picea abies	3	2010	7
2010-07-01	100mE39965N30049	50.06653	5.46523	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39967N30084	50.09799	5.46595	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39968N29582	49.64806	5.50885	10.0	6674.0	Primulaceae	3169340	Lysimachia punctata	1	2010	7
2010-07-01	100mE39968N30084	50.09799	5.46595	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	7
2010-07-01	100mE39968N30084	50.09799	5.46595	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39968N30099	50.11147	5.46626	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE39969N30099	50.11147	5.46626	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE39986N31078	50.99131	5.40604	50.0	2505.0	Ericaceae	2882753	Gaultheria procumbens	1	2010	7
2010-07-01	100mE39988N31078	50.9913	5.4076	50.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	7
2010-07-01	100mE39989N29977	50.00319	5.50563	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE40004N31027	50.94568	5.43657	50.0	5015.0	Rosaceae	3021850	Prunus serotina	1	2010	7
2010-07-01	100mE40006N31368	51.25172	5.40847	25.0	4689.0	Fagaceae	5333294	Castanea sativa	1	2010	7
2010-07-01	100mE40020N31282	51.17598	5.43548	25.0	3731.0	Pontederiaceae	2766030	Pontederia cordata	1	2010	7
2010-07-01	100mE40020N31282	51.17563	5.43525	25.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	7
2010-07-01	100mE40025N30382	50.3684	5.52099	10.0	7689.0	Orchidaceae	2840931	Goodyera repens	1	2010	7
2010-07-01	100mE40027N29949	49.98015	5.56085	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	7
2010-07-01	100mE40030N29485	49.56441	5.60261	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	7
2010-07-01	100mE40035N30433	50.41535	5.53049	49.0	3073.0	Poaceae	4129708	Lolium multiflorum	1	2010	7
2010-07-01	100mE40054N30437	50.41971	5.55756	49.0	6710.0	Caprifoliaceae	8435025	Dipsacus fullonum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3105.0	Equisetaceae	2687932	Equisetum palustre	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	5353.0	Juncaceae	2701311	Juncus effusus	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	4246.0	Typhaceae	2702266	Sparganium emersum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	7708.0	Cyperaceae	2720080	Scirpus sylvaticus	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	7708.0	Cyperaceae	2723099	Carex acutiformis	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6979.0	Araceae	2867579	Lemna trisulca	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6979.0	Araceae	2867589	Lemna minor	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2416.0	Polygonaceae	2888951	Rumex acetosa	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2497.0	Lamiaceae	2926557	Glechoma hederacea	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2497.0	Lamiaceae	2927208	Mentha aquatica	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2389.0	Convolvulaceae	2928441	Calystegia sepium	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	5015.0	Rosaceae	2987999	Filipendula ulmaria	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2410.0	Ranunculaceae	3033339	Ranunculus repens	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3112.0	Brassicaceae	3053201	Rorippa amphibia	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2518.0	Caryophyllaceae	3085458	Cerastium fontanum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3065.0	Asteraceae	3120333	Achillea ptarmica	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6674.0	Primulaceae	3169379	Lysimachia nummularia	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6674.0	Primulaceae	3169386	Lysimachia vulgaris	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2390.0	Scrophulariaceae	3170886	Scrophularia nodosa	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6684.0	Lythraceae	3188736	Lythrum salicaria	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2373.0	Dryopteridaceae	5275149	Dryopteris carthusiana	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3073.0	Poaceae	5290149	Phragmites australis	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3721.0	Hydrocharitaceae	5329266	Hydrocharis morsus-ranae	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2498.0	Boraginaceae	5341184	Myosotis scorpioides	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2497.0	Lamiaceae	5341303	Galeopsis bifida	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2497.0	Lamiaceae	5341478	Lycopus europaeus	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6720.0	Apiaceae	5371808	Angelica archangelica	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6664.0	Salicaceae	5372513	Salix alba	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6664.0	Salicaceae	5372876	Salix aurita	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	6664.0	Salicaceae	5372952	Salix caprea	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2518.0	Caryophyllaceae	5384616	Stellaria graminea	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3065.0	Asteraceae	5391862	Bidens tripartita	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3065.0	Asteraceae	5402943	Eupatorium cannabinum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2416.0	Polygonaceae	6391648	Persicaria amphibia	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2423.0	Nymphaeaceae	7551339	Nuphar lutea	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	4246.0	Typhaceae	7679536	Sparganium erectum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2420.0	Plantaginaceae	7886879	Callitriche platycarpa	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2416.0	Polygonaceae	8323622	Persicaria hydropiper	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	3112.0	Brassicaceae	9184619	Nasturtium microphyllum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2430.0	Onagraceae	9188840	Epilobium ciliatum	1	2010	7
2010-07-01	100mE40064N31421	51.30294	5.486433	10.0	2498.0	Boraginaceae	12186874	Myosotis laxa	1	2010	7
2010-07-01	100mE40065N29711	49.76898	5.63262	10.0	6720.0	Apiaceae	3034681	Myrrhis odorata	1	2010	7
2010-07-01	100mE40069N31259	51.15808	5.50769	50.0	5015.0	Rosaceae	3031774	Mespilus germanica	1	2010	7
2010-07-01	100mE40101N31251	51.15201	5.55458	25.0	3065.0	Asteraceae	5392174	Bidens frondosa	1	2010	7
2010-07-01	100mE40102N31252	51.1534	5.55572	25.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	7
2010-07-01	100mE40116N30502	50.4819	5.63915	49.0	3925.0	Pinaceae	2687210	Tsuga heterophylla	1	2010	7
2010-07-01	100mE40116N30503	50.4819	5.63915	49.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	7
2010-07-01	100mE40117N30501	50.48042	5.64053	49.0	2518.0	Caryophyllaceae	3085438	Cerastium tomentosum	1	2010	7
2010-07-01	100mE40117N30636	50.60153	5.62949	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40117N30636	50.6016	5.62869	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40117N30636	50.60153	5.62949	10.0	3112.0	Brassicaceae	5373368	Rapistrum rugosum	1	2010	7
2010-07-01	100mE40118N30501	50.48067	5.64195	49.0	5015.0	Rosaceae	3021496	Prunus laurocerasus	1	2010	7
2010-07-01	100mE40118N30501	50.48067	5.64195	49.0	5015.0	Rosaceae	3025617	Cotoneaster horizontalis	1	2010	7
2010-07-01	100mE40118N30501	50.48067	5.64195	49.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	7
2010-07-01	100mE40118N30501	50.48067	5.64195	49.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	7
2010-07-01	100mE40120N30621	50.58858	5.634	10.0	3112.0	Brassicaceae	3042291	Hesperis matronalis	1	2010	7
2010-07-01	100mE40120N30621	50.58858	5.634	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40121N30621	50.58807	5.63581	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40128N30465	50.44843	5.65922	49.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	7
2010-07-01	100mE40135N30614	50.58297	5.65585	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40137N29620	49.69077	5.73949	20.0	3064.0	Amaranthaceae	3083838	Chenopodium album	1	2010	7
2010-07-01	100mE40139N30613	50.58198	5.66169	10.0	3112.0	Brassicaceae	3046929	Sisymbrium chrysanthum	1	2010	7
2010-07-01	100mE40139N30613	50.58198	5.66169	10.0	2518.0	Caryophyllaceae	3085360	Saponaria officinalis	1	2010	7
2010-07-01	100mE40140N29620	49.69181	5.74333	49.0	3065.0	Asteraceae	3151755	Symphyotrichum pilosum	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	3073.0	Poaceae	2705449	Eragrostis minor	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	5386.0	Fabaceae	2971095	Melilotus albus	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	3073.0	Poaceae	5289684	Setaria viridis	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	6664.0	Salicaceae	6362904	Populus trichocarpa	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	3065.0	Asteraceae	8288930	Pilosella piloselloides	1	2010	7
2010-07-01	100mE40140N29621	49.69234	5.74417	70.0	2430.0	Onagraceae	8994150	Oenothera parviflora	1	2010	7
2010-07-01	100mE40140N29622	49.69234	5.74417	70.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	7
2010-07-01	100mE40140N29622	49.69234	5.74417	70.0	5386.0	Fabaceae	5350005	Coronilla varia	1	2010	7
2010-07-01	100mE40141N29621	49.69234	5.74417	70.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	7
2010-07-01	100mE40141N29621	49.69234	5.74417	70.0	3073.0	Poaceae	5289643	Apera interrupta	1	2010	7
2010-07-01	100mE40141N29622	49.69234	5.74417	70.0	3065.0	Asteraceae	3151755	Symphyotrichum pilosum	1	2010	7
2010-07-01	100mE40160N30703	50.663991	5.684555	10.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	7
2010-07-01	100mE40169N30947	50.88309	5.67729	25.0	3065.0	Asteraceae	3122924	Pilosella aurantiaca	1	2010	7
2010-07-01	100mE40175N30955	50.89038	5.68444	15.0	6674.0	Primulaceae	3169340	Lysimachia punctata	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	7708.0	Cyperaceae	2722833	Carex acuta	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	2425.0	Ceratophyllaceae	2882398	Ceratophyllum demersum	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	2497.0	Lamiaceae	2927245	Stachys palustris	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	3073.0	Poaceae	5289756	Phalaris arundinacea	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	3720.0	Alismataceae	5328882	Sagittaria sagittifolia	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	3721.0	Hydrocharitaceae	5329212	Elodea nuttallii	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	2416.0	Polygonaceae	7291247	Rumex hydrolapathum	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	2423.0	Nymphaeaceae	7551339	Nuphar lutea	1	2010	7
2010-07-01	100mE40177N30845	50.79188	5.696385	10.0	6721.0	Potamogetonaceae	7871428	Stuckenia pectinata	1	2010	7
2010-07-01	100mE40180N30959	50.89447	5.69153	10.0	2410.0	Ranunculaceae	5371709	Adonis annua	1	2010	7
2010-07-01	100mE40187N30592	50.565882	5.731755	20.0	2518.0	Caryophyllaceae	3085360	Saponaria officinalis	1	2010	7
2010-07-01	100mE40230N31097	51.02112	5.75068	50.0	8800.0	Araliaceae	7978544	Hydrocotyle ranunculoides	1	2010	7
2010-07-01	100mE40230N31098	51.0217	5.75055	50.0	3721.0	Hydrocharitaceae	5329212	Elodea nuttallii	1	2010	7
2010-07-01	100mE40230N31099	51.02261	5.75047	50.0	6664.0	Salicaceae	3040233	Populus alba	1	2010	7
2010-07-01	100mE40230N31101	51.02465	5.75129	50.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	7
2010-07-01	100mE40231N31099	51.02279	5.75223	50.0	5386.0	Fabaceae	2971095	Melilotus albus	1	2010	7
2010-07-01	100mE40231N31099	51.02274	5.75224	50.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	7
2010-07-01	100mE40231N31099	51.02322	5.75221	50.0	5386.0	Fabaceae	9151957	Medicago sativa	1	2010	7
2010-07-01	100mE40231N31100	51.02361	5.75216	50.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	7
2010-07-01	100mE40231N31101	51.02483	5.75312	50.0	3065.0	Asteraceae	3103791	Matricaria discoidea	1	2010	7
2010-07-01	100mE40231N31101	51.02441	5.75213	50.0	2390.0	Scrophulariaceae	3173338	Buddleja davidii	1	2010	7
2010-07-01	100mE40232N31097	51.0214	5.75486	50.0	3065.0	Asteraceae	5389017	Solidago gigantea	1	2010	7
2010-07-01	100mE40232N31105	51.02881	5.75311	50.0	5015.0	Rosaceae	5365305	Potentilla norvegica	1	2010	7
2010-07-01	100mE40235N31096	51.02096	5.75782	50.0	5353.0	Juncaceae	2702084	Juncus tenuis	1	2010	7
